,id,who,utt
6742,WOZ20087.json,0,thank you goodbye .
6743,WOZ20087.json,1,thank you for using the [value_place] restaurant system . goodbye .
6744,WOZ20088.json,0,i am looking for a [value_pricerange] -ly priced restaurant in the [value_area] part of town .
6745,WOZ20088.json,1,what kind of food are you interested in having ?
6746,WOZ20088.json,0,dont care but i would like the address and phone number
6747,WOZ20088.json,1,"i recommend [restaurant_name] . its phone number is [restaurant_phone] , and their address is [restaurant_address] ."
6748,WOZ20088.json,0,which part of town it is in ?
6749,WOZ20088.json,1,it is located in the [value_area] part of town
6750,WOZ20088.json,0,"thank you , goodbye ."
6751,WOZ20088.json,1,"thank you , goodbye ."
6752,WOZ20089.json,0,i am looking for a [value_pricerange] -ly priced restaurant in the [value_area] part of town .
6753,WOZ20089.json,1,there are [value_count] [value_food] and [value_count] [value_food] restaurant . which would you prefer ?
6754,WOZ20089.json,0,"the [value_food] place and the address , please ."
6755,WOZ20089.json,1,[restaurant_name] is an [value_food] restaurant on the [value_area] side of town . the address is [restaurant_address] .
6756,WOZ20089.json,0,thank you
6757,WOZ20089.json,1,thank you for using the [value_place] restaurant system . goodbye .
6758,WOZ20090.json,0,"yes , i am looking for a restaurant in the [value_area] part of town serving [value_food] food ."
6759,WOZ20090.json,1,[restaurant_name] is in the [value_area] part of town and it serves [value_food] food .
6760,WOZ20090.json,0,"may i have their phone number , please ?"
6761,WOZ20090.json,1,the phone number for [restaurant_name] is [restaurant_phone] .
6762,WOZ20090.json,0,"okay , thank you"
6763,WOZ20090.json,1,is there anything else i can do for you ?
6764,WOZ20090.json,0,thank you for using our system and please return with any other inquiries .
6765,WOZ20090.json,1,you are welcome . goodbye .
6766,WOZ20090.json,0,goodbye !
6767,WOZ20090.json,1,have a nice day .
6768,WOZ20091.json,0,i want to find a restaurant in the [value_area] part of town and serving [value_food] food .
6769,WOZ20091.json,1,there are [value_count] restaurant -s serving [value_food] food in the center of town . what price range would you like ?
6770,WOZ20091.json,0,i do not care about the price range .
6771,WOZ20091.json,1,[restaurant_name] is a [value_food] restaurant in the [value_pricerange] price range and in the [value_area] . it is located at [restaurant_address] and its phone number is [restaurant_phone] . is there anything else i can help you with ?
6772,WOZ20091.json,0,thank you goodbye .
6773,WOZ20091.json,1,"thank you , goodbye !"
6774,WOZ20092.json,0,i want your most [value_pricerange] restaurant in the [value_area] town .
6775,WOZ20092.json,1,there are [value_count] restaurant -s that are in the [value_area] part of town and in the [value_pricerange] price range . what type of food would you like ?
6776,WOZ20092.json,0,i do not care
6777,WOZ20092.json,1,[restaurant_name] is a nice restaurant that serves [value_food] food in the [value_pricerange] price range and is in the [value_area] part of town .
6778,WOZ20092.json,0,"ok , can you tell me the other restaurant -s ?"
6779,WOZ20092.json,1,"yes , there are [value_count] other restaurant -s that meet your criteria . there is [restaurant_name] , [restaurant_name] , [restaurant_name] , and [restaurant_name] ."
6780,WOZ20092.json,0,great ! can you please tell me the address and the phone number of [restaurant_name] ?
6781,WOZ20092.json,1,the address is [restaurant_address] cherry hinton and the phone number is [restaurant_phone] .
6782,WOZ20092.json,0,"thank you , goodbye ."
6783,WOZ20092.json,1,"thank you , goodbye ."
6784,WOZ20093.json,0,i would like a [value_pricerange] restaurant which serves [value_food] food
6785,WOZ20093.json,1,[restaurant_name] serves [value_pricerange] [value_food] food . would you like their address or phone number ?
6786,WOZ20093.json,0,what is their address and what part of town are they in ?
6787,WOZ20093.json,1,[restaurant_name] is in the [value_area] part of town . the address is [restaurant_address] .
6788,WOZ20093.json,0,sorry what type of food do they serve ?
6789,WOZ20093.json,1,they serve [value_food] food .
6790,WOZ20093.json,0,thank you . goodbye .
6791,WOZ20093.json,1,goodbye . please call again if you have further questions .
6792,WOZ20093.json,0,"thank you , goodbye !"
6793,WOZ20093.json,1,goodbye .
6794,WOZ20094.json,0,i would like a hungarian restaurant in the [value_area] of town .
6795,WOZ20094.json,1,there are no hungarian restaurant -s in the [value_area] of town . would you like to change your query ?
6796,WOZ20094.json,0,is there any [value_food] food on the [value_area] side of town .
6797,WOZ20094.json,1,there are [value_count] [value_food] restaurant -s in the [value_area] part of town . what price range do you have in mind ?
6798,WOZ20094.json,0,the price range does not matter .
6799,WOZ20094.json,1,"would you like the name , address and phone number of a few of them ?"
6800,WOZ20094.json,0,"yes , but just for [value_count] ."
6801,WOZ20094.json,1,[restaurant_name] is located at [restaurant_address] and their phone number is [restaurant_phone] . their price range is [value_pricerange] .
6802,WOZ20094.json,0,thank you !
6803,WOZ20094.json,1,you are welcome . may i help with another query ?
6804,WOZ20094.json,0,"nope , i am good . thanks again ."
6805,WOZ20094.json,1,goodbye .
6806,WOZ20095.json,0,i am looking for an [value_pricerange] [value_food] restaurant in town .
6807,WOZ20095.json,1,"there are [value_count] [value_pricerange] [value_food] restaurant -s , [restaurant_name] in the center and [restaurant_name] in the [value_area] . do you want further information on either of these ?"
6808,WOZ20095.json,0,are there any other [value_pricerange] [value_food] restaurant -s ?
6809,WOZ20095.json,1,those are the only [value_count] [value_pricerange] [value_food] restaurant -s i have listed . would you like to expand your price range or type of cuisine ?
6810,WOZ20095.json,0,is there anything else ?
6811,WOZ20095.json,1,[restaurant_name] is a [value_food] restaurant and it is in the [value_pricerange] price range . would you like the address and phone number ?
6812,WOZ20095.json,0,"actually , could i have the phone number of [restaurant_name] ?"
6813,WOZ20095.json,1,"sure , the phone number is [restaurant_phone] ."
6814,WOZ20095.json,0,"okay , i think that does it . thanks for that ."
6815,WOZ20095.json,1,thank you goodbye
6816,WOZ20096.json,0,i am looking for a [value_pricerange] -ly priced restaurant in the [value_area] part of town .
6817,WOZ20096.json,1,there is the [restaurant_name] for [value_food] food and [restaurant_name] for [value_food] food .
6818,WOZ20096.json,0,can i get the address and phone number ?
6819,WOZ20096.json,1,for which location would you like that address and phone number ?
6820,WOZ20096.json,0,for both please
6821,WOZ20096.json,1,[restaurant_name] is located at [restaurant_address] and its phone number is [restaurant_phone] . is there anything else i can help you with ?
6822,WOZ20096.json,0,thank you and goodbye .
6823,WOZ20096.json,1,you are welcome . thanks and goodbye .
6824,WOZ20097.json,0,"[value_pricerange] restaurant , please"
6825,WOZ20097.json,1,what type of cuisine would you prefer ?
6826,WOZ20097.json,0,do you have any serves jamaican food ?
6827,WOZ20097.json,1,"there are not any jamaican restaurant -s nearby , would you like another type of cuisine ?"
6828,WOZ20097.json,0,how about [value_food] ?
6829,WOZ20097.json,1,"yes , [restaurant_name] serves [value_food] . would you like their phone number ?"
6830,WOZ20097.json,0,"yes , and the postcode please ."
6831,WOZ20097.json,1,[restaurant_name] s phone number is [restaurant_phone] and the postcode is [restaurant_postcode] . is there anything else i can help you with ?
6832,WOZ20097.json,0,"no , thank you , goodbye ,"
6833,WOZ20097.json,1,have a nice day . goodbye .
6834,WOZ20098.json,0,i am looking for a restaurant in the [value_pricerange] price range that serves [value_food] food .
6835,WOZ20098.json,1,there are [value_count] restaurant -s in the [value_pricerange] price range that serve [value_food] food . what area are you looking for ?
6836,WOZ20098.json,0,i do not care which area .
6837,WOZ20098.json,1,[restaurant_name] serves [value_food] food and is in the [value_pricerange] price range . would you like their location ?
6838,WOZ20098.json,0,"yes please , i would like their address ."
6839,WOZ20098.json,1,[restaurant_name] is located at [restaurant_address] . their telephone number is [restaurant_phone] .
6840,WOZ20098.json,0,"thank you , goodbye ."
6841,WOZ20098.json,1,have a good day ! goodbye .
6842,WOZ20099.json,0,"hi , i want a tuscan restaurant that s [value_pricerange] -ly priced ."
6843,WOZ20099.json,1,"i am sorry , there are no tuscan restaurant -s in the [value_pricerange] price range . would you like to try something else ?"
6844,WOZ20099.json,0,how about [value_food] food ?
6845,WOZ20099.json,1,[restaurant_name] is an [value_pricerange] restaurant in the [value_area] area . would you like the address ?
6846,WOZ20099.json,0,yes please .
6847,WOZ20099.json,1,the address is [value_count] [restaurant_address] . do you need any further information ?
6848,WOZ20099.json,0,"no , thank you ."
6849,WOZ20099.json,1,enjoy your meal !
6850,WOZ20100.json,0,i am looking for a restaurant in the [value_area] part of town
6851,WOZ20100.json,1,do you have a certain price range or food type you are looking for ?
6852,WOZ20100.json,0,[value_food] food
6853,WOZ20100.json,1,"[restaurant_name] is a [value_food] restaurant in the [value_area] of town , and is in the [value_pricerange] price range ."
6854,WOZ20100.json,0,phone number and postcode please
6855,WOZ20100.json,1,"[restaurant_name] s phone number is [restaurant_phone] , their postcode is [restaurant_postcode]"
6856,WOZ20100.json,0,"thank you , goodbye ."
6857,WOZ20100.json,1,"thank you , goodbye ."
6858,WOZ20101.json,0,i am looking for a [value_pricerange] restaurant in the [value_area] part of town .
6859,WOZ20101.json,1,[restaurant_name] is located in the [value_area] part of town and in the [value_pricerange] price range .
6860,WOZ20101.json,0,could i have the phone number and address please ?
6861,WOZ20101.json,1,the phone number is [restaurant_phone] and the address is [restaurant_address] .
6862,WOZ20101.json,0,"thank you , goodbye"
6863,WOZ20101.json,1,glad to help . goodbye .
6864,WOZ20102.json,0,i need the phone number of a restaurant in the [value_area] part of town that serves [value_food] ood .
6865,WOZ20102.json,1,"[restaurant_name] is an [value_food] restaurant in the [value_area] part of town , their phone number is [restaurant_phone] ."
6866,WOZ20102.json,0,"thank you , goodbye ."
6867,WOZ20102.json,1,thank you . goodbye !
6868,WOZ20103.json,0,i want to find a [value_pricerange] -ly priced restaurant in the [value_area] part of town .
6869,WOZ20103.json,1,"there are [value_count] choices in the [value_area] part of town with [value_pricerange] price . [value_count] is [restaurant_name] , which is [value_food] food . and the other is [restaurant_name] , which is [value_food] food ."
6870,WOZ20103.json,0,what is the address and phone number of [restaurant_name] ?
6871,WOZ20103.json,1,[restaurant_name] is located at [restaurant_address] and the phone number is [restaurant_phone] .
6872,WOZ20103.json,0,thank you very much goodbye
6873,WOZ20103.json,1,you are very welcome . goodbye .
6874,WOZ20104.json,0,i am looking for [value_food] food in the [value_area] part of town .
6875,WOZ20104.json,1,there are [value_count] restaurant -s serving [value_food] food in the [value_area] part of town . what price range do you want ?
6876,WOZ20104.json,0,"i do not care . however , i would like to know their price range as well as their address and phone number ."
6877,WOZ20104.json,1,[restaurant_name] is a [value_pricerange] [value_food] restaurant located at [restaurant_address] . their number is [restaurant_phone] . is there anything else i can do for you today ?
6878,WOZ20104.json,0,thank you . goodbye
6879,WOZ20104.json,1,"you are welcome , goodbye ."
6880,WOZ20105.json,0,i need some [value_food] food ! i need a restaurant in any area . please give me a phone number .
6881,WOZ20105.json,1,[restaurant_name] is located in the [value_area] area . address is [restaurant_address] and phone number is [restaurant_phone] .
6882,WOZ20105.json,0,is there anything else ?
6883,WOZ20105.json,1,[restaurant_name] city [value_area] is in the [value_area] part of town . their phone number is [restaurant_phone]
6884,WOZ20105.json,0,thank you . goodbye .
6885,WOZ20105.json,1,"thank you , goodbye ."
6886,WOZ20106.json,0,i want to find a [value_pricerange] restaurant in the [value_area] part of town .
6887,WOZ20106.json,1,[restaurant_name] is a [value_pricerange] restaurant in the [value_area] .
6888,WOZ20106.json,0,what is the address and phone number ?
6889,WOZ20106.json,1,their phone number is [restaurant_phone] and their address is [restaurant_address] .
6890,WOZ20106.json,0,"ok , thanks . that s all i need ."
6891,WOZ20106.json,1,you are welcome . goodbye .
6892,WOZ20107.json,0,i am searching for a restaurant serving [value_food] food in the [value_area] of town .
6893,WOZ20107.json,1,"there is [value_count] [value_food] restaurant , but it s in the [value_area] end of town . would that work for you ?"
6894,WOZ20107.json,0,i prefer to stay in the [value_area] of town . is there a [value_food] restaurant ?
6895,WOZ20107.json,1,yes there are [value_count] restaurant -s serving [value_food] food in the center of town in the [value_pricerange] and [value_pricerange] price range . which price range would you prefer ?
6896,WOZ20107.json,0,i do not care about the price range .
6897,WOZ20107.json,1,[restaurant_name] serves [value_food] food in the [value_area] of town . would you like their phone number ?
6898,WOZ20107.json,0,can you give me the address ?
6899,WOZ20107.json,1,the [restaurant_name] is located at [restaurant_address] . is there any other information you need ?
6900,WOZ20107.json,0,what price range is [restaurant_name] ?
6901,WOZ20107.json,1,[restaurant_name] is in the [value_pricerange] price range
6902,WOZ20107.json,0,thank you goodbye .
6903,WOZ20107.json,1,thank you and have a great day !
6904,WOZ20108.json,0,i want to find a restaurant in any part of town and serves [value_food] .
6905,WOZ20108.json,1,[restaurant_name] is a restaurant in the city [value_area] that serves [value_food] . would you like more information ?
6906,WOZ20108.json,0,what is the phone number and price range ?
6907,WOZ20108.json,1,the phone is [restaurant_phone] and it is in the [value_pricerange] range .
6908,WOZ20108.json,0,that sounds great . thanks !
6909,WOZ20108.json,1,you are welcome . goodbye !
6910,WOZ20109.json,0,i am looking for an [value_pricerange] restaurant serving [value_food] food .
6911,WOZ20109.json,1,"i have found [value_count] [value_pricerange] [value_food] restaurant -s , [restaurant_name] and [restaurant_name] . both are in the [value_area] area . would you like more information on either [value_count] of these restaurant -s ?"
6912,WOZ20109.json,0,is there anything else ?
6913,WOZ20109.json,1,no sir . that s all i have
6914,WOZ20109.json,0,thank you goodbye .
6915,WOZ20109.json,1,"thank you , have a nice day !"
6916,WOZ20110.json,0,"[value_pricerange] restaurant in the [value_area] . address and phone number , please ."
6917,WOZ20110.json,1,there are [value_count] restaurant -s in the [value_pricerange] category in that area . would you prefer [value_food] or [value_food] ?
6918,WOZ20110.json,0,i would prefer [value_food] .
6919,WOZ20110.json,1,[restaurant_name] is located at [restaurant_address] and they can be reached at [restaurant_phone]
6920,WOZ20110.json,0,thank you goodbye .
6921,WOZ20110.json,1,thank you for using [value_place] restaurant system . goodbye .
6922,WOZ20111.json,0,i am looking for a restaurant that serves [value_food] food and in the [value_area] part of town .
6923,WOZ20111.json,1,[restaurant_name] serves [value_food] food in the [value_area] area .
6924,WOZ20111.json,0,"what is the address , phone number , and price range of the [restaurant_name] ?"
6925,WOZ20111.json,1,[restaurant_name] s address is [value_count] [restaurant_address] their phone number is [restaurant_phone] and it is listed in the [value_pricerange] price range
6926,WOZ20111.json,0,"thank you , goodbye ."
6927,WOZ20111.json,1,thank you for using our system ! have a great day !
6928,WOZ20112.json,0,do you have any restaurant -s that serve caribbean food ?
6929,WOZ20112.json,1,there are no caribbean restaurant -s . would you like something else ?
6930,WOZ20112.json,0,what about a restaurant that serves [value_food] food ? what is their phone number ?
6931,WOZ20112.json,1,there are many [value_food] restaurant -s to choose from . do you have a preferred area of town ?
6932,WOZ20112.json,0,"no , it does not matter"
6933,WOZ20112.json,1,"let me provide you with a couple options , [restaurant_name] phone [restaurant_phone] or [restaurant_name] phone [restaurant_phone]"
6934,WOZ20112.json,0,"thank you , goodbye"
6935,WOZ20112.json,1,thank you for calling . goodbye .
6936,WOZ20113.json,0,hello ! i am looking for a nice restaurant that serves scottish food . can you recommend [value_count] ?
6937,WOZ20113.json,1,certainly . is there a certain area of town that you would like to stay in ?
6938,WOZ20113.json,0,"no , any part of town is good ."
6939,WOZ20113.json,1,"i am sorry , there are not any scottish food restaurant -s . would you like something else ?"
6940,WOZ20113.json,0,how about a restaurant that serves [value_food] food ?
6941,WOZ20113.json,1,the [restaurant_name] serves [value_food] food it is in the [value_area] of town in the [value_pricerange] price range .
6942,WOZ20113.json,0,may i get the restaurant phone number please ?
6943,WOZ20113.json,1,[restaurant_name] s phone number is [restaurant_phone] .
6944,WOZ20113.json,0,"thank you , goodbye"
6945,WOZ20113.json,1,goodbye .
6946,WOZ20114.json,0,i want to find a [value_pricerange] restaurant in the [value_area] part of town . what is the address and food ?
6947,WOZ20114.json,1,[restaurant_name] serves [value_food] food and is located at [restaurant_address] or [restaurant_name] serves [value_food] food and is on [restaurant_address]
6948,WOZ20114.json,0,thank you
6949,WOZ20114.json,1,"thank you , goodbye"
6950,WOZ20115.json,0,hello ! can you recommend a [value_pricerange] -ly priced restauarnt near the [value_area] part of town ?
6951,WOZ20115.json,1,would you prefer [value_food] or [value_food] food ?
6952,WOZ20115.json,0,it does not matter .
6953,WOZ20115.json,1,[restaurant_name] is a nice restaurant serving [value_food] food in the [value_pricerange] price range and is located in the [value_area] .
6954,WOZ20115.json,0,may i have their address please ?
6955,WOZ20115.json,1,their address is [restaurant_address] .
6956,WOZ20115.json,0,thank you goodbye .
6957,WOZ20115.json,1,thank you . goodbye .
6958,WOZ20116.json,0,i am in the past of town . can you recommend a restaurant in a [value_pricerange] priced range ?
6959,WOZ20116.json,1,do you have a specific food type in mind ?
6960,WOZ20116.json,0,i do not care about the type of food .
6961,WOZ20116.json,1,"the [restaurant_name] , serves many differnt types of food ."
6962,WOZ20116.json,0,is it in the [value_area] part of town ?
6963,WOZ20116.json,1,"unfortuntately , [restaurant_name] is in the [value_area] of town . would you like for me to search in the [value_area] side ?"
6964,WOZ20116.json,0,yes [value_area] please
6965,WOZ20116.json,1,the [restaurant_name] is [value_count] on the [value_area] side .
6966,WOZ20116.json,0,great ! could you please give me the address and phone number of that restaurant ?
6967,WOZ20116.json,1,the phone number for [restaurant_name] is [restaurant_phone] and they are located at [restaurant_address] . can i help you with anything else today ?
6968,WOZ20116.json,0,"thank you , goodbye"
6969,WOZ20116.json,1,you are welcome . goodbye .
6970,WOZ20117.json,0,i am looking for the address and phone number of an [value_pricerange] restaurant serving [value_food] food .
6971,WOZ20117.json,1,there are [value_count] [value_food] location -s . would you prefer a restaurant in the [value_area] or [value_area] part of town ?
6972,WOZ20117.json,0,i do not care .
6973,WOZ20117.json,1,[restaurant_name] is an [value_pricerange] [value_food] restaurant in the [value_area] . would you like their information ?
6974,WOZ20117.json,0,"yes , please . may i have their address and phone number ?"
6975,WOZ20117.json,1,[restaurant_name] is located at [restaurant_address] and their phone number is [restaurant_phone] . is there anything else i can do for you today ?
6976,WOZ20117.json,0,"that is all , thank you , goodbye ."
6977,WOZ20117.json,1,you are welcome goodbye
6978,WOZ20118.json,0,"hello , i am looking for a restaurant that serves halal food ."
6979,WOZ20118.json,1,i cannot find any restaurant -s serving halal food . do you have any other preferences ?
6980,WOZ20118.json,0,how about [value_food] food ?
6981,WOZ20118.json,1,the [restaurant_name] serves [value_food] food .
6982,WOZ20118.json,0,what is their address and phone number ?
6983,WOZ20118.json,1,"their address is [restaurant_address] , their phone number is [restaurant_phone] ."
6984,WOZ20118.json,0,is [restaurant_name] located in the [value_area] part of town ?
6985,WOZ20118.json,1,"no , the [restaurant_name] is located on the [value_area] part of town . would you like me to find an [value_food] restaurant on the [value_area] part of town ?"
6986,WOZ20118.json,0,correct
6987,WOZ20118.json,1,"i have [value_count] [value_food] restaurant -s showing for the [value_area] part of town . they are [restaurant_name] , [restaurant_name] resteraunt , [restaurant_name] , and [restaurant_name] ."
6988,WOZ20119.json,0,can you find me a [value_pricerange] -ly priced restaurant in the [value_area] ?
6989,WOZ20119.json,1,[restaurant_name] is an [value_food] restaurant in the [value_area] part of town and in the [value_pricerange] price range .
6990,WOZ20119.json,0,what is the phone number ?
6991,WOZ20119.json,1,[restaurant_phone]
6992,WOZ20119.json,0,thank you goodbye .
6993,WOZ20119.json,1,thank you for using this system . goodbye .
6994,WOZ20119.json,0,thank you . goodbye
6995,WOZ20119.json,1,thank you
6996,WOZ20120.json,0,i am looking for a restaurant that is [value_pricerange] and is in the [value_area] part of town .
6997,WOZ20120.json,1,"which food type appeals to you currently ? there are listings for [value_food] , [value_food] , [value_food] , and [value_food] ."
6998,WOZ20120.json,0,i do not care .
6999,WOZ20120.json,1,[restaurant_name] serves [value_food] food in the [value_area] part of town . is there anything else i can help you with ?
7000,WOZ20120.json,0,"can i get the phone number , please ?"
7001,WOZ20120.json,1,the [restaurant_name] s phone number is [restaurant_phone] .
7002,WOZ20120.json,0,sorry what type of food do they serve ?
7003,WOZ20120.json,1,they serve [value_food] food .
7004,WOZ20120.json,0,thanks so much
7005,WOZ20120.json,1,"nice talking to you , thank you . goodbye"
7006,WOZ20120.json,0,thank you
7007,WOZ20120.json,1,thank you . enjoy your meal .
7008,WOZ20121.json,0,i am looking for a restaurant in the [value_pricerange] price range that serves belgian food .
7009,WOZ20121.json,1,"i have nothing available meeting your request , would you like to try a different price range or another type of cuisine ?"
7010,WOZ20121.json,0,"yes , is there any [value_pricerange] [value_food] eateries ?"
7011,WOZ20121.json,1,"yes , there are [value_count] [value_pricerange] restaurant -s serving [value_food] food . which area would you like ?"
7012,WOZ20121.json,0,what is the address of the restaurant ?
7013,WOZ20121.json,1,[restaurant_name] is at [restaurant_address] . how does that sound ?
7014,WOZ20121.json,0,what is its phone number ?
7015,WOZ20121.json,1,the phone number is [restaurant_phone] .
7016,WOZ20121.json,0,"okay , thanks . and what area is it in please ?"
7017,WOZ20121.json,1,it is in the [value_area] part of town .
7018,WOZ20121.json,0,"that s good , thanks ."
7019,WOZ20121.json,1,would you like anything else ?
7020,WOZ20121.json,0,"that s all . thank you , goodbye !"
7021,WOZ20121.json,1,your welcome . thanks for calling
7022,WOZ20122.json,0,i want to find a restaurant in the [value_area] part of town and serves [value_food] food .
7023,WOZ20122.json,1,there are several [value_food] restaurant -s . do you have a price range in mind ?
7024,WOZ20122.json,0,i have no preference . can i please have the address and phone number of [value_count] of them ?
7025,WOZ20122.json,1,[restaurant_name] is a [value_food] restaurant in the [value_pricerange] price range and in the [value_area] . its address is [restaurant_address] and its phone number is [restaurant_phone] . is there anything else i can help you with ?
7026,WOZ20122.json,0,"nope , that'll do it , thank you for your help ."
7027,WOZ20122.json,1,"have a nice day ! thank you , goodbye ."
7028,WOZ20123.json,0,i would like a [value_pricerange] -ly priced restaurant that serves creative food .
7029,WOZ20123.json,1,there are no results matching your query . would you like to change your query ?
7030,WOZ20123.json,0,yes . how about a restaurant that serves [value_food] food ?
7031,WOZ20123.json,1,[restaurant_name] is [value_pricerange] -ly priced and serves [value_food] food .
7032,WOZ20123.json,0,"that sounds good , can i have the address and postcode please ."
7033,WOZ20123.json,1,"the address is [restaurant_address] , postcode is [restaurant_postcode] ."
7034,WOZ20124.json,0,i am looking for a restaurant serving scottish food .
7035,WOZ20124.json,1,no restaurant -s serving scottish food
7036,WOZ20124.json,0,"ok , how about [value_food] food ?"
7037,WOZ20124.json,1,"[restaurant_name] is a [value_food] restaurant , it is in the [value_pricerange] price range , and it is on the [value_area] side of town . would you like the address and phone number ?"
7038,WOZ20124.json,0,can i have the address please ?
7039,WOZ20124.json,1,the address is [restaurant_name] [attraction_address] city [value_area] .
7040,WOZ20124.json,0,thank you !
7041,WOZ20124.json,1,thank you and goodbye .
7042,WOZ20125.json,0,i want to find a [value_pricerange] price restaurant and serving austrian food .
7043,WOZ20125.json,1,there are no restaurant -s for austrian food matching your request .
7044,WOZ20125.json,0,what about [value_food] food ?
7045,WOZ20125.json,1,"there are [value_count] [value_pricerange] -ly priced restaurant -s that serve [value_food] food . [restaurant_name] in the [value_area] , and [restaurant_name] , [restaurant_name] , [restaurant_name] , and [restaurant_name] in the city [value_area] ."
7046,WOZ20125.json,0,[restaurant_name] sounds good . could you give me the phone number ?
7047,WOZ20125.json,1,"yes , here it is [restaurant_phone] ."
7048,WOZ20125.json,0,thank you so much .
7049,WOZ20125.json,1,can i help you with anything else today ?
7050,WOZ20125.json,0,"that s it , goodbye"
7051,WOZ20125.json,1,"thank you for using the [value_place] restaurant system , goodbye ."
7052,WOZ20126.json,0,"hello , i am looking for an [value_pricerange] restaurant that serves [value_food] food ."
7053,WOZ20126.json,1,"i am sorry , but i cannot find any [value_pricerange] [value_food] restaurant -s ."
7054,WOZ20126.json,0,"can i get the address , phone number , and area of an [value_food] restaurant ?"
7055,WOZ20126.json,1,"how about [restaurant_name] , they are in the [value_area] area . their address is [value_count] [restaurant_address] and their phone number is [restaurant_phone] ."
7056,WOZ20126.json,0,"perfect , thank you !"
7057,WOZ20126.json,1,thank you . goodbye
7058,WOZ20127.json,0,"a [value_pricerange] -ly priced restaurant in the [value_area] part of town , please . give me their address and phone number , too ."
7059,WOZ20127.json,1,"do you have a food type preference because there are results for [value_food] , [value_food] , and [value_food] ."
7060,WOZ20127.json,0,[value_food] is fine
7061,WOZ20127.json,1,[restaurant_name] is at [restaurant_address] and their number is [restaurant_phone] . can i do anything else for you ?
7062,WOZ20127.json,0,"no , that'll be all . thank you !"
7063,WOZ20127.json,1,"thank you , and have a good evening !"
7064,WOZ20128.json,0,i would like to find panasian food for [value_pricerange] please .
7065,WOZ20128.json,1,there are no restaurant -s matching your requests . would you like another restaurant ?
7066,WOZ20128.json,0,how about [value_food] food ? i would like a phone number and address for any asian restaurant you find .
7067,WOZ20128.json,1,[restaurant_name] serves [value_food] . their phone number is [restaurant_phone] and their address is [restaurant_address] . is there anything else i can help you with ?
7068,WOZ20128.json,0,and that s a [value_pricerange] restaurant ?
7069,WOZ20128.json,1,"yes , [restaurant_name] is a restaurant in the [value_pricerange] price range ."
7070,WOZ20128.json,0,is there anything else ?
7071,WOZ20128.json,1,"no , enjoy your meal !"
7072,WOZ20128.json,0,thanks .
7073,WOZ20128.json,1,"thank you , goodbye !"
7074,WOZ20129.json,0,is there an [value_pricerange] restaurant any where in the [value_area] part of town ?
7075,WOZ20129.json,1,"there are [value_food] , [value_food] , [value_food] and [value_food] restaurant -s on the [value_area] part of town in the [value_pricerange] price range . do you have a particular type ?"
7076,WOZ20129.json,0,[value_food] sounds good . can you give me an address and phone number ?
7077,WOZ20129.json,1,the phone number for [restaurant_name] is [restaurant_phone] . can i help you with anything else ?
7078,WOZ20129.json,0,that will do it . goodbye .
7079,WOZ20129.json,1,you are welcome . thank you and goodbye .
7080,WOZ20130.json,0,i want to find a restaurant in the [value_area] part of town serving singaporean food .
7081,WOZ20130.json,1,"i am sorry , there is not a restaurant serving singaporean food in the [value_area] part of town . would you like to try [value_food] food ?"
7082,WOZ20130.json,0,[value_food] food of course and what is the phone number ?
7083,WOZ20130.json,1,[restaurant_name] serves [value_food] food on the [value_area] part of town . their number is [restaurant_phone] . is there anything else i can help you with today ?
7084,WOZ20130.json,0,"no that will be all . thank you , goodbye ."
7085,WOZ20130.json,1,thank you for using our system . goodbye
7086,WOZ20131.json,0,i want an [value_pricerange] restaurant in the [value_area] part of town . i would also like its phone number .
7087,WOZ20131.json,1,"hi ! [restaurant_name] is an excellent [value_pricerange] [value_food] in the [value_area] area . their number is [restaurant_phone] , anything else ?"
7088,WOZ20131.json,0,i appreciate your help . goodbye .
7089,WOZ20131.json,1,have a great evening ! goodbye !
7090,WOZ20132.json,0,i would like to find an [value_pricerange] restaurant that serves venetian food .
7091,WOZ20132.json,1,there is not matching place -s that fits your request . can i help you with something else ?
7092,WOZ20132.json,0,are there any [value_food] restaurant -s in that price range ?
7093,WOZ20132.json,1,yes . [restaurant_name] is an [value_pricerange] restaurant serving [value_food] food in the [value_area] part of town .
7094,WOZ20132.json,0,thank you . may i have their phone number ?
7095,WOZ20132.json,1,their number is [restaurant_phone] . will that be all today ?
7096,WOZ20132.json,0,"yes , thank you ."
7097,WOZ20132.json,1,thank you goodbye
7098,WOZ20133.json,0,i would like to find a [value_pricerange] restaurant in the [value_area] part of town .
7099,WOZ20133.json,1,[restaurant_name] serves [value_food] cuisine at a [value_pricerange] price . they are in the [value_area] part of town at [restaurant_address] .
7100,WOZ20133.json,0,what is the phone number and postcode ?
7101,WOZ20133.json,1,[restaurant_name] s phone number is [restaurant_phone] and the post code is [restaurant_postcode] . is there anything else i can help you with ?
7102,WOZ20133.json,0,thank you
7103,WOZ20133.json,1,thank you for using our system . is that all you need today ?
7104,WOZ20133.json,0,"that s it . thank you , goodbye"
7105,WOZ20133.json,1,thank you for using the [value_place] restaurant system . goodbye .
7106,WOZ20134.json,0,i would like a [value_pricerange] -ly priced restaurant that serves [value_food] food
7107,WOZ20134.json,1,there are no restaurant -s [value_pricerange] -ly priced that serves [value_food] food .
7108,WOZ20134.json,0,how about [value_food] food ?
