Unnamed: 0,id,who,utt,system_response,context,act_param
6888,WOZ20106.json,0,what is the address and phone number ?,ASK_INFO-address-phone,restaurant_name is a value_pricerange restaurant in the value_area .,ask_info-address-phone
6890,WOZ20106.json,0,"ok , thanks . that s all i need .",GOODBYE,their phone number is restaurant_phone and their address is restaurant_address .,goodbye
6892,WOZ20107.json,0,i am searching for a restaurant serving value_food food in the value_area of town .,INFORM_TYPE-value_food-value_area,<start>,inform_type-value_area-value_food
6894,WOZ20107.json,0,i prefer to stay in the value_area of town . is there a value_food restaurant ?,INFORM_TYPE_CHANGE-value_area-value_food,"there is 1 value_food restaurant , but it s in the value_area end of town . would that work for you ?",inform_type_change-value_area-value_food
6896,WOZ20107.json,0,i do not care about the price range .,INFORM_TYPE,yes there are 3 restaurant -s serving value_food food in the value_area of town in the value_pricerange and value_pricerange price range . which price range would you prefer ?,inform_type
6898,WOZ20107.json,0,can you give me the address ?,ASK_INFO-address,restaurant_name serves value_food food in the value_area of town . would you like their phone number ?,ask_info-address
6900,WOZ20107.json,0,what price range is restaurant_name ?,ASK_INFO,the restaurant_name is located at restaurant_address . is there any other information you need ?,ask_info
6902,WOZ20107.json,0,thank you goodbye .,GOODBYE,restaurant_name is in the value_pricerange price range,goodbye
6904,WOZ20108.json,0,i want to find a restaurant in any part of town and serves value_food .,INFORM_TYPE-value_food,<start>,inform_type-value_food
6906,WOZ20108.json,0,what is the phone number and price range ?,ASK_INFO-phone,restaurant_name is a restaurant in the city value_area that serves value_food . would you like more information ?,ask_info-phone
6908,WOZ20108.json,0,that sounds great . thanks !,GOODBYE,the phone is restaurant_phone and it is in the value_pricerange range .,goodbye
6910,WOZ20109.json,0,i am looking for an value_pricerange restaurant serving value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
6912,WOZ20109.json,0,is there anything else ?,ANYTHING_ELSE,"i have found 2 value_pricerange value_food restaurant -s , restaurant_name and restaurant_name . both are in the value_area area . would you like more information on either 1 of these restaurant -s ?",anything_else
6914,WOZ20109.json,0,thank you goodbye .,GOODBYE,no sir . that s all i have,goodbye
6916,WOZ20110.json,0,"value_pricerange restaurant in the value_area . address and phone number , please .",ASK_INFO-address-phone,<start>,ask_info-address-phone
6918,WOZ20110.json,0,i would prefer value_food .,INFORM_TYPE-value_food,there are 2 restaurant -s in the value_pricerange category in that area . would you prefer value_food or value_food ?,inform_type-value_food
6920,WOZ20110.json,0,thank you goodbye .,GOODBYE,restaurant_name is located at restaurant_address and they can be reached at restaurant_phone,goodbye
6922,WOZ20111.json,0,i am looking for a restaurant that serves value_food food and in the value_area part of town .,INFORM_TYPE-value_food-value_area,<start>,inform_type-value_area-value_food
6924,WOZ20111.json,0,"what is the address , phone number , and price range of the restaurant_name ?",ASK_INFO-address-phone,restaurant_name serves value_food food in the value_area area .,ask_info-address-phone
6926,WOZ20111.json,0,"thank you , goodbye .",GOODBYE,restaurant_name s address is 619 restaurant_address their phone number is restaurant_phone and it is listed in the value_pricerange price range,goodbye
6928,WOZ20112.json,0,do you have any restaurant -s that serve value_food food ?,INFORM_TYPE-value_food,<start>,inform_type-value_food
6930,WOZ20112.json,0,what about a restaurant that serves value_food food ? what is their phone number ?,INFORM_TYPE_CHANGE-value_food,there are no value_food restaurant -s . would you like something else ?,inform_type_change-value_food
6932,WOZ20112.json,0,"no , it does not matter",INFORM_TYPE,there are many value_food restaurant -s to choose from . do you have a preferred area of town ?,inform_type
6934,WOZ20112.json,0,"thank you , goodbye",GOODBYE,"let me provide you with a couple options , restaurant_name phone restaurant_phone or restaurant_name phone restaurant_phone",goodbye
6936,WOZ20113.json,0,hello ! i am looking for a nice restaurant that serves value_food food . can you recommend 1 ?,INFORM_TYPE-value_food,<start>,inform_type-value_food
6938,WOZ20113.json,0,"no , any part of town is good .",INFORM_TYPE,certainly . is there a certain area of town that you would like to stay in ?,inform_type
6940,WOZ20113.json,0,how about a restaurant that serves value_food food ?,INFORM_TYPE_CHANGE-value_food,"i am sorry , there are not any value_food food restaurant -s . would you like something else ?",inform_type_change-value_food
6942,WOZ20113.json,0,may i get the restaurant phone number please ?,ASK_INFO-phone,the restaurant_name serves value_food food it is in the value_area of town in the value_pricerange price range .,ask_info-phone
6944,WOZ20113.json,0,"thank you , goodbye",GOODBYE,restaurant_name s phone number is restaurant_phone .,goodbye
6946,WOZ20114.json,0,i want to find a value_pricerange restaurant in the value_area part of town . what is the address and food ?,ASK_INFO-address,<start>,ask_info-address
6948,WOZ20114.json,0,thank you,GOODBYE,restaurant_name serves value_food food and is located at restaurant_address or restaurant_name serves value_food food and is on restaurant_address,goodbye
6950,WOZ20115.json,0,hello ! can you recommend a value_pricerange -ly priced restauarnt near the value_area part of town ?,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
6952,WOZ20115.json,0,it does not matter .,INFORM_TYPE,would you prefer value_food or value_food food ?,inform_type
6954,WOZ20115.json,0,may i have their address please ?,ASK_INFO-address,restaurant_name is a nice restaurant serving value_food food in the value_pricerange price range and is located in the value_area .,ask_info-address
6956,WOZ20115.json,0,thank you goodbye .,GOODBYE,their address is restaurant_address .,goodbye
6958,WOZ20116.json,0,i am in the past of town . can you recommend a restaurant in a value_pricerange priced range ?,INFORM_TYPE-value_pricerange,<start>,inform_type-value_pricerange
6960,WOZ20116.json,0,i do not care about the type of food .,INFORM_TYPE,do you have a specific food type in mind ?,inform_type
6962,WOZ20116.json,0,is it in the value_area part of town ?,ASK_INFO,"the restaurant_name , serves many differnt types of food .",ask_info
6964,WOZ20116.json,0,yes value_area please,INFORM_TYPE-value_area,"unfortuntately , restaurant_name is in the value_area of town . would you like for me to search in the value_area side ?",inform_type-value_area
6966,WOZ20116.json,0,great ! could you please give me the address and phone number of that restaurant ?,ASK_INFO-address-phone,the restaurant_name is 1 on the value_area side .,ask_info-address-phone
6968,WOZ20116.json,0,"thank you , goodbye",GOODBYE,the phone number for restaurant_name is restaurant_phone and they are located at restaurant_address . can i help you with anything else today ?,goodbye
6970,WOZ20117.json,0,i am looking for the address and phone number of an value_pricerange restaurant serving value_food food .,ASK_INFO-address-phone,<start>,ask_info-address-phone
6972,WOZ20117.json,0,i do not care .,INFORM_TYPE,there are 2 value_food location -s . would you prefer a restaurant in the value_area or value_area part of town ?,inform_type
6974,WOZ20117.json,0,"yes , please . may i have their address and phone number ?",ASK_INFO-address-phone,restaurant_name is an value_pricerange value_food restaurant in the value_area . would you like their information ?,ask_info-address-phone
6976,WOZ20117.json,0,"that is all , thank you , goodbye .",GOODBYE,restaurant_name is located at restaurant_address and their phone number is restaurant_phone . is there anything else i can do for you today ?,goodbye
6978,WOZ20118.json,0,"hello , i am looking for a restaurant that serves value_food food .",INFORM_TYPE-value_food,<start>,inform_type-value_food
6980,WOZ20118.json,0,how about value_food food ?,INFORM_TYPE_CHANGE-value_food,i cannot find any restaurant -s serving value_food food . do you have any other preferences ?,inform_type_change-value_food
6982,WOZ20118.json,0,what is their address and phone number ?,ASK_INFO-address-phone,the restaurant_name serves value_food food .,ask_info-address-phone
6984,WOZ20118.json,0,is restaurant_name located in the value_area part of town ?,INFORM_TYPE-restaurant_name-value_area,"their address is restaurant_address , their phone number is restaurant_phone .",inform_type-restaurant_name-value_area
6986,WOZ20118.json,0,correct,INFORM_TYPE,"no , the restaurant_name is located on the value_area part of town . would you like me to find an value_food restaurant on the value_area part of town ?",inform_type
6988,WOZ20119.json,0,can you find me a value_pricerange -ly priced restaurant in the value_area ?,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
6990,WOZ20119.json,0,what is the phone number ?,ASK_INFO-phone,restaurant_name is an value_food restaurant in the value_area part of town and in the value_pricerange price range .,ask_info-phone
6992,WOZ20119.json,0,thank you goodbye .,GOODBYE,restaurant_phone,goodbye
6994,WOZ20119.json,0,thank you . goodbye,GOODBYE,thank you for using this system . goodbye .,goodbye
6996,WOZ20120.json,0,i am looking for a restaurant that is value_pricerange and is in the value_area part of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
6998,WOZ20120.json,0,i do not care .,INFORM_TYPE,"which food type appeals to you currently ? there are listings for value_food , value_food , value_food , and value_food .",inform_type
7000,WOZ20120.json,0,"can i get the phone number , please ?",ASK_INFO-phone,restaurant_name serves value_food food in the value_area part of town . is there anything else i can help you with ?,ask_info-phone
7002,WOZ20120.json,0,sorry what type of food do they serve ?,ASK_INFO,the restaurant_name s phone number is restaurant_phone .,ask_info
7004,WOZ20120.json,0,thanks so much,GOODBYE,they serve value_food food .,goodbye
7006,WOZ20120.json,0,thank you,GOODBYE,"nice talking to you , thank you . goodbye",goodbye
7008,WOZ20121.json,0,i am looking for a restaurant in the value_pricerange price range that serves value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7010,WOZ20121.json,0,"yes , is there any value_pricerange value_food eateries ?",INFORM_TYPE_CHANGE-value_pricerange-value_food,"i have nothing available meeting your request , would you like to try a different price range or another type of cuisine ?",inform_type_change-value_food-value_pricerange
7012,WOZ20121.json,0,what is the address of the restaurant ?,ASK_INFO-address,"yes , there are 4 value_pricerange restaurant -s serving value_food food . which area would you like ?",ask_info-address
7014,WOZ20121.json,0,what is its phone number ?,ASK_INFO-phone,restaurant_name is at restaurant_address . how does that sound ?,ask_info-phone
7016,WOZ20121.json,0,"okay , thanks . and what area is it in please ?",ASK_INFO,the phone number is restaurant_phone .,ask_info
7018,WOZ20121.json,0,"that s good , thanks .",GOODBYE,it is in the value_area part of town .,goodbye
7020,WOZ20121.json,0,"that s all . thank you , goodbye !",GOODBYE,would you like anything else ?,goodbye
7022,WOZ20122.json,0,i want to find a restaurant in the value_area part of town and serves value_food food .,INFORM_TYPE-value_area-value_food,<start>,inform_type-value_area-value_food
7024,WOZ20122.json,0,i have no preference . can i please have the address and phone number of 1 of them ?,ASK_INFO-address-phone,there are several value_food restaurant -s . do you have a price range in mind ?,ask_info-address-phone
7026,WOZ20122.json,0,"nope , that'll do it , thank you for your help .",GOODBYE,restaurant_name is a value_food restaurant in the value_pricerange price range and in the value_area . its address is restaurant_address and its phone number is restaurant_phone . is there anything else i can help you with ?,goodbye
7028,WOZ20123.json,0,i would like a value_pricerange -ly priced restaurant that serves value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7030,WOZ20123.json,0,yes . how about a restaurant that serves value_food food ?,INFORM_TYPE_CHANGE-value_food,there are no results matching your query . would you like to change your query ?,inform_type_change-value_food
7032,WOZ20123.json,0,"that sounds good , can i have the address and postcode please .",ASK_INFO-address-postcode,restaurant_name is value_pricerange -ly priced and serves value_food food .,ask_info-address-postcode
7034,WOZ20124.json,0,i am looking for a restaurant serving value_food food .,INFORM_TYPE-value_food,<start>,inform_type-value_food
7036,WOZ20124.json,0,"ok , how about value_food food ?",INFORM_TYPE_CHANGE-value_food,no restaurant -s serving value_food food,inform_type_change-value_food
7038,WOZ20124.json,0,can i have the address please ?,ASK_INFO-address,"restaurant_name is a value_food restaurant , it is in the value_pricerange price range , and it is on the value_area side of town . would you like the address and phone number ?",ask_info-address
7040,WOZ20124.json,0,thank you !,GOODBYE,the address is restaurant_address .,goodbye
7042,WOZ20125.json,0,i want to find a value_pricerange price restaurant and serving value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7044,WOZ20125.json,0,what about value_food food ?,INFORM_TYPE_CHANGE-value_food,there are no restaurant -s for value_food food matching your request .,inform_type_change-value_food
7046,WOZ20125.json,0,restaurant_name sounds good . could you give me the phone number ?,ASK_INFO-phone,"there are 5 value_pricerange -ly priced restaurant -s that serve value_food food . restaurant_name in the value_area , and restaurant_name , restaurant_name , restaurant_name , and restaurant_name in the city value_area .",ask_info-phone
7048,WOZ20125.json,0,thank you so much .,GOODBYE,"yes , here it is restaurant_phone .",goodbye
7050,WOZ20125.json,0,"that s it , goodbye",GOODBYE,can i help you with anything else today ?,goodbye
7052,WOZ20126.json,0,"hello , i am looking for an value_pricerange restaurant that serves value_food food .",INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7054,WOZ20126.json,0,"can i get the address , phone number , and area of an value_food restaurant ?",INFORM_TYPE_CHANGE-value_food,"i am sorry , but i cannot find any value_pricerange value_food restaurant -s .",inform_type_change-value_food
7056,WOZ20126.json,0,"perfect , thank you !",GOODBYE,"how about restaurant_name , they are in the value_area area . their address is restaurant_address and their phone number is restaurant_phone .",goodbye
7058,WOZ20127.json,0,"a value_pricerange -ly priced restaurant in the value_area part of town , please . give me their address and phone number , too .",ASK_INFO-address-phone,<start>,ask_info-address-phone
7060,WOZ20127.json,0,value_food is fine,INFORM_TYPE-value_food,"do you have a food type preference because there are results for value_food , value_food , and value_food .",inform_type-value_food
7062,WOZ20127.json,0,"no , that'll be all . thank you !",GOODBYE,restaurant_name is at restaurant_address and their number is restaurant_phone . can i do anything else for you ?,goodbye
7064,WOZ20128.json,0,i would like to find panasian food for value_pricerange please .,INFORM_TYPE-value_pricerange,<start>,inform_type-value_pricerange
7066,WOZ20128.json,0,how about value_food food ? i would like a phone number and address for any value_food restaurant you find .,INFORM_TYPE_CHANGE-value_food-value_food,there are no restaurant -s matching your requests . would you like another restaurant ?,inform_type_change-value_food-value_food
7068,WOZ20128.json,0,and that s a value_pricerange restaurant ?,INFORM_TYPE-value_pricerange,restaurant_name serves value_food . their phone number is restaurant_phone and their address is restaurant_address . is there anything else i can help you with ?,inform_type-value_pricerange
7070,WOZ20128.json,0,is there anything else ?,ANYTHING_ELSE,"yes , restaurant_name is a restaurant in the value_pricerange price range .",anything_else
7072,WOZ20128.json,0,thanks .,GOODBYE,"no , enjoy your meal !",goodbye
7074,WOZ20129.json,0,is there an value_pricerange restaurant any where in the value_area part of town ?,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7076,WOZ20129.json,0,value_food sounds good . can you give me an address and phone number ?,ASK_INFO-address-phone,"there are value_food , value_food , value_food and value_food restaurant -s on the value_area part of town in the value_pricerange price range . do you have a particular type ?",ask_info-address-phone
7078,WOZ20129.json,0,that will do it . goodbye .,GOODBYE,the phone number for restaurant_name is restaurant_phone . can i help you with anything else ?,goodbye
7080,WOZ20130.json,0,i want to find a restaurant in the value_area part of town serving singaporean food .,INFORM_TYPE-value_area,<start>,inform_type-value_area
7082,WOZ20130.json,0,value_food food of course and what is the phone number ?,ASK_INFO-phone,"i am sorry , there is not a restaurant serving singaporean food in the value_area part of town . would you like to try value_food food ?",ask_info-phone
7084,WOZ20130.json,0,"no that will be all . thank you , goodbye .",GOODBYE,restaurant_name serves value_food food on the value_area part of town . their number is restaurant_phone . is there anything else i can help you with today ?,goodbye
7086,WOZ20131.json,0,i want an value_pricerange restaurant in the value_area part of town . i would also like its phone number .,ASK_INFO-phone,<start>,ask_info-phone
7088,WOZ20131.json,0,i appreciate your help . goodbye .,GOODBYE,"hi ! restaurant_name is an excellent value_pricerange value_food in the value_area area . their number is restaurant_phone , anything else ?",goodbye
7090,WOZ20132.json,0,i would like to find an value_pricerange restaurant that serves value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7092,WOZ20132.json,0,are there any value_food restaurant -s in that price range ?,INFORM_TYPE_CHANGE-value_food,there is not matching place -s that fits your request . can i help you with something else ?,inform_type_change-value_food
7094,WOZ20132.json,0,thank you . may i have their phone number ?,ASK_INFO-phone,yes . restaurant_name is an value_pricerange restaurant serving value_food food in the value_area part of town .,ask_info-phone
7096,WOZ20132.json,0,"yes , thank you .",GOODBYE,their number is restaurant_phone . will that be all today ?,goodbye
7098,WOZ20133.json,0,i would like to find a value_pricerange restaurant in the value_area part of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7100,WOZ20133.json,0,what is the phone number and postcode ?,ASK_INFO-phone-postcode,restaurant_name serves value_food cuisine at a value_pricerange price . they are in the value_area part of town at restaurant_address .,ask_info-phone-postcode
7102,WOZ20133.json,0,thank you,GOODBYE,restaurant_name s phone number is restaurant_phone and the post code is restaurant_postcode . is there anything else i can help you with ?,goodbye
7104,WOZ20133.json,0,"that s it . thank you , goodbye",GOODBYE,thank you for using our system . is that all you need today ?,goodbye
7106,WOZ20134.json,0,i would like a value_pricerange -ly priced restaurant that serves value_food food,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7108,WOZ20134.json,0,how about value_food food ?,INFORM_TYPE_CHANGE-value_food,there are no restaurant -s value_pricerange -ly priced that serves value_food food .,inform_type_change-value_food
7110,WOZ20134.json,0,what is their address and postcode ?,ASK_INFO-address-postcode,restaurant_name is a value_pricerange -ly priced restaurant that serves value_food food in the value_area part of town .,ask_info-address-postcode
7112,WOZ20134.json,0,thank you goodbye .,GOODBYE,there address is restaurant_address and the post code is restaurant_postcode is there anything else i can help you with ?,goodbye
7114,WOZ20134.json,0,thank you goodbye .,GOODBYE,okay thank you,goodbye
7116,WOZ20135.json,0,i want to find a place that serves value_food food .,INFORM_TYPE-value_food,<start>,inform_type-value_food
7118,WOZ20135.json,0,ok . is there anything for value_food food ?,INFORM_TYPE_CHANGE-value_food,"i am sorry , but i am not showing any results for value_food food in our system .",inform_type_change-value_food
7120,WOZ20135.json,0,i do not care,INFORM_TYPE,there are several restaurant -s serving value_food food . do you have an area or price preference ?,inform_type
7122,WOZ20135.json,0,sounds good . what is the phone number ?,ASK_INFO-phone,restaurant_name might be 1 you would enjoy .,ask_info-phone
7124,WOZ20135.json,0,no thank you . goodbye !,GOODBYE,the phone number is restaurant_phone . would you like any additional information ?,goodbye
7126,WOZ20136.json,0,i am looking for value_food food in any area .,INFORM_TYPE-value_food,<start>,inform_type-value_food
7128,WOZ20136.json,0,"yes , could you look for a value_food restaurant ?",INFORM_TYPE_CHANGE-value_food,"i am not able to locate a value_food restaurant , do you have a second choice ?",inform_type_change-value_food
7130,WOZ20136.json,0,that will work . i would like the address and phone number to the restaurant_name restaurant please .,ASK_INFO-address-phone,"restaurant_name is a value_food restaurant in the value_area of town , and is in the value_pricerange price range .",ask_info-address-phone
7132,WOZ20136.json,0,i need the address too please .,ASK_INFO-address,their phone number is restaurant_phone . how else may i assist you ?,ask_info-address
7134,WOZ20136.json,0,"that s it . thank you , goodbye",GOODBYE,the address for tanh binh is restaurant_address . is ther anything else i can help you with ?,goodbye
7136,WOZ20137.json,0,i am looking for an value_pricerange restaurant .,INFORM_TYPE-value_pricerange,<start>,inform_type-value_pricerange
7138,WOZ20137.json,0,value_food food .,INFORM_TYPE-value_food,what kind of food are you interested in ?,inform_type-value_food
7140,WOZ20137.json,0,i do not care .,INFORM_TYPE,there are value_pricerange value_food restaurant -s in the value_area and value_area area -s of town . do you have a preference for location ?,inform_type
7142,WOZ20137.json,0,i really have no desire for restaurant_name . are there other restaurant -s available ?,ANYTHING_ELSE-restaurant_name,"how about restaurant_name , which is in the value_pricerange price range and serves value_food food ?",anything_else-restaurant_name
7144,WOZ20137.json,0,ok i will try this 1 . i would like the address and phone number please .,ASK_INFO-address-phone,you could also try restaurant_name .,ask_info-address-phone
7146,WOZ20137.json,0,"no , thank you .",GOODBYE,restaurant_name address is restaurant_address and the phone is restaurant_phone is there anything else i can help you with ?,goodbye
7148,WOZ20138.json,0,i am looking for something value_pricerange in the value_area part of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7150,WOZ20138.json,0,"either is fine , can you provide the address and phone number ?",ASK_INFO-address-phone,there are 2 restaurant -s serving value_pricerange food in the value_area part of town . do you have a preference of value_food or value_food food ?,ask_info-address-phone
7152,WOZ20138.json,0,thank you goodbye .,GOODBYE,restaurant_name is located at restaurant_address . their phone number is restaurant_phone . can i help you with anything else ?,goodbye
7154,WOZ20139.json,0,i am looking for a value_pricerange restaurant in the value_area part of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7156,WOZ20139.json,0,i do not care .,INFORM_TYPE,what kind of food are you looking for ?,inform_type
7158,WOZ20139.json,0,what is the phone number ?,ASK_INFO-phone,"i would recommend the restaurant_name . they are located at 20 milton road , chesterton .",ask_info-phone
7160,WOZ20139.json,0,what is the address ?,ASK_INFO-address,restaurant_name s phone number is restaurant_phone . is there anything else i can help you with ?,ask_info-address
7162,WOZ20139.json,0,what is the food type they serve ?,ASK_INFO,the address of restaurant_name is restaurant_address .,ask_info
7164,WOZ20139.json,0,thank you ! goodbye !,GOODBYE,they serve value_food food .,goodbye
7166,WOZ20140.json,0,i would like a value_pricerange -ly priced restaurant that serves value_food food,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7168,WOZ20140.json,0,is there any restaurant -s that have value_food type of food ?,INFORM_TYPE_CHANGE-value_food,"unfortunately , there are no value_food restaurant -s available . is there a second food option you would like to try ?",inform_type_change-value_food
7170,WOZ20140.json,0,may i have their address and phone number please ?,ASK_INFO-address-phone,restaurant_name is a value_food located in the value_area part of town and in the value_pricerange price range .,ask_info-address-phone
7172,WOZ20140.json,0,thank you goodbye .,GOODBYE,restaurant_name is located at restaurant_address and their phone number is restaurant_phone .,goodbye
7174,WOZ20141.json,0,i want a restaurant in the value_area part of town and serves value_food food .,INFORM_TYPE-value_area-value_food,<start>,inform_type-value_area-value_food
7176,WOZ20141.json,0,"value_food , please .",INFORM_TYPE_CHANGE-value_food,i am sorry but there are no value_food restaurant -s in the value_area part of town .,inform_type_change-value_food
7178,WOZ20141.json,0,"thank you , goodbye !",GOODBYE,restaurant_name is an value_food restaurant in the value_pricerange price range on the value_area side .,goodbye
7180,WOZ20142.json,0,i want to find a value_pricerange restaurant serving value_food food,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7182,WOZ20142.json,0,how about value_food food ?,INFORM_TYPE_CHANGE-value_food,"i am sorry , i cannot find any value_pricerange value_food restaurant -s . would you like to look for a different style of food , or increase your price range ?",inform_type_change-value_food
7184,WOZ20142.json,0,"yes , what is the address for restaurant_name please ?",ASK_INFO-address,"there are 3 value_pricerange value_food restaurant -s in the value_area part of town , or restaurant_name is a value_pricerange value_food restaurant in the value_area . do any of these interest you ?",ask_info-address
7186,WOZ20142.json,0,thank you . goodbye .,GOODBYE,restaurant_name is located at restaurant_address . do you need any other information ?,goodbye
7188,WOZ20143.json,0,i want value_food food .,INFORM_TYPE-value_food,<start>,inform_type-value_food
7190,WOZ20143.json,0,is there anything else ?,ANYTHING_ELSE,i find 3 restaurant -s matching your request .,anything_else
7192,WOZ20143.json,0,yes . are any of those restaurant -s in the value_area of town ?,INFORM_TYPE-value_area,"you are looking for value_food food , correct ?",inform_type-value_area
7194,WOZ20143.json,0,what is the price range ?,ASK_INFO,"yes , there are 3 restaurant -s serving value_food food in the value_area of town .",ask_info
7196,WOZ20143.json,0,what is the address ?,ASK_INFO-address,"restaurant_name and restaurant_name are value_pricerange -ly priced , while restaurant_name restaurant is value_pricerange .",ask_info-address
7198,WOZ20143.json,0,address for restaurant_name please,ASK_INFO,the address for which restaurant ?,ask_info
7200,WOZ20143.json,0,"that s all i need , thanks .",GOODBYE,restaurant_name is located at restaurant_address . is there anything else i can help you with ?,goodbye
7202,WOZ20144.json,0,"hello , i am looking for a restaurant that serves value_food food .",INFORM_TYPE-value_food,<start>,inform_type-value_food
7204,WOZ20144.json,0,what is their address ?,ASK_INFO-address,restaurant_name serves value_food food . they are in the value_area of town and are in the value_pricerange price range .,ask_info-address
7206,WOZ20144.json,0,thank you so much !,GOODBYE,restaurant_name is at restaurant_address .,goodbye
7208,WOZ20145.json,0,"i am looking for a value_pricerange -ly priced restaurant in the value_area part of town , please .",INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7210,WOZ20145.json,0,"yes , may i have th phone number and address please ?",ASK_INFO-address-phone,restaurant_name is located in the value_area part of town and is in the value_pricerange price range . would you like more information for them ?,ask_info-address-phone
7212,WOZ20145.json,0,thank you ! have a nice day !,GOODBYE,it s phone number is restaurant_phone and its address is restaurant_address .,goodbye
7214,WOZ20146.json,0,looking for a restaurant in the value_pricerange price range,INFORM_TYPE-value_pricerange,<start>,inform_type-value_pricerange
7216,WOZ20146.json,0,it should be in the value_area part of town .,INFORM_TYPE-value_area,do you have a preference on area ?,inform_type-value_area
7218,WOZ20146.json,0,value_food sounds good . what s it called ?,ASK_INFO,"do you have a preference on food type ? there are 3 restaurant -s with the following food types value_food , value_food , and value_food .",ask_info
7220,WOZ20146.json,0,"yes , i would like the address and phone number .",ASK_INFO-address-phone,restaurant_name serves value_food food in the value_area part of town and is in the value_pricerange price range . would you like their location ?,ask_info-address-phone
7222,WOZ20146.json,0,perfect . thank you very much .,GOODBYE,restaurant_name phone number is restaurant_phone and is located at restaurant_address,goodbye
7224,WOZ20147.json,0,is there a value_pricerange restaurant serving value_food food ?,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
7226,WOZ20147.json,0,i do not care what area it is in .,ASK_INFO,what area are you interested in ?,ask_info
7228,WOZ20147.json,0,how about a value_pricerange restaurant serving value_food food ?,INFORM_TYPE_CHANGE-value_pricerange-value_food,there are no value_pricerange value_food restaurant -s . would you like to change your query ?,inform_type_change-value_food-value_pricerange
7230,WOZ20148.json,0,i want an value_pricerange restaurant in the value_area part of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7232,WOZ20148.json,0,"ok , then . i'll take value_food . can i get an address and phone number for the restaurant ?",ASK_INFO-address-phone,"there are several value_pricerange restaurant -s in the value_area part of town . do you prefer value_food , value_food , value_food , or value_food ?",ask_info-address-phone
7234,WOZ20148.json,0,"thank you , goodbye !",GOODBYE,ciquito restaurant bar is at restaurant_address . the phone number is restaurant_phone .,goodbye
7236,WOZ20149.json,0,i want to find a value_pricerange -ly priced restaurant that serves value_food food . what is the address and phone number ?,ASK_INFO-address-phone,<start>,ask_info-address-phone
7238,WOZ20149.json,0,i do not care . please suggest 1 .,INFORM_TYPE,there are 5 value_pricerange -ly price restaurant -s that serve value_food food . is there an area of town that would work best for you ?,inform_type
7240,WOZ20149.json,0,what is their address and phone number ?,ASK_INFO-address-phone,"restaurant_name serves value_food food , is in the value_area area of town and is in the value_pricerange price range",ask_info-address-phone
7242,WOZ20149.json,0,"no , thank you , goodbye .",GOODBYE,"the phone number is restaurant_phone and the address is restaurant_address , is there anything else i can help you with ?",goodbye
7244,WOZ20150.json,0,i would like an value_pricerange restaurant in the value_area part of town,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
7246,WOZ20150.json,0,what is the address ?,ASK_INFO-address,restaurant_name is a value_food located in the value_area part of town and is in the value_pricerange price range .,ask_info-address
7248,WOZ20150.json,0,thank you goodbye .,GOODBYE,the restaurant_name is locdated at restaurant_address . how else may i assist you ?,goodbye
7250,WOZ20151.json,0,i am looking for a restaurant in the value_area part of town and serving value_food food . what is the address and phone number ?,ASK_INFO-address-phone,<start>,ask_info-address-phone
7252,WOZ20151.json,0,ok . thanks .,GOODBYE,restaurant_name is a value_food restaurant in the value_area part of town . their address is restaurant_address and their phone number is restaurant_phone,goodbye
7254,WOZ20151.json,0,"that is all , thank you , goodbye .",GOODBYE,is there anything else we can help you with ?,goodbye
7256,WOZ20152.json,0,i would like a restaurant in the value_area part of town that serves value_food food,INFORM_TYPE-value_area-value_food,<start>,inform_type-value_area-value_food
7258,WOZ20152.json,0,"value_pricerange is fine , can you give me the address and postcode ?",ASK_INFO-address-postcode,there are 2 value_food restaurant -s in the value_area part of town . would you prefer a value_pricerange or value_pricerange option ?,ask_info-address-postcode
