,id,who,"utt",system_response
4827,SSNG0075.json,1,"booked ! your table will be reserved for value_people minutes . reference number restaurant_reference .",system_response
4828,SSNG0075.json,0,"great thank you for all your help .",GOODBYE
4829,SSNG0075.json,1,"do you need anything else ?",system_response
4830,SSNG0075.json,0,"that was all thank you .",GOODBYE
4831,SSNG0075.json,1,"okay great . thanks for calling and enjoy your dinner .",system_response
4832,SSNG0076.json,0,"yes , i need some help and information pertaining to a particular restaurant . the name of the restaurant is restaurant_name . i would like some information on the place if you can help .",ASK_INFO
4833,SSNG0076.json,1,"oh yes , the restaurant_name is great value_food restaurant on our value_area side of town . do you need me to make a reservation for you ?",system_response
4834,SSNG0076.json,0,"yes , could you book a table for value_people on value_day at value_time ?",MAKE_RESERVATION-value_people-value_day-value_time
4835,SSNG0076.json,1,"i am sorry , i am unable to make a reservation for value_people at that time . would you like me to try and find another restaurant ?",system_response
4836,SSNG0076.json,0,"that s unfortunate . yes , is there something else in the same area ?",ANYTHING_ELSE
4837,SSNG0076.json,1,"i have a few more , value_pricerange or value_pricerange , which do you prefer i book ?",system_response
4838,SSNG0076.json,0,"if you could find 1 in the same price range that would be best .",ANYTHING_ELSE
4839,SSNG0076.json,1,"i was able to book restaurant_name , reference number is restaurant_reference",system_response
4840,SSNG0076.json,0,"thank you that is all i need .",GOODBYE
4841,SSNG0076.json,1,"thank you for calling . have a great day .",system_response
4842,SSNG0077.json,0,"can you find a restaurant in the value_area that serves value_food food ?",INFORM_TYPE-value_area-value_food
4843,SSNG0077.json,1,"restaurant_name is a great value_pricerange restaurant . would you like me to book now ?",system_response
4844,SSNG0077.json,0,"yes , please . for a party of value_people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
4845,SSNG0077.json,1,"i apologize . the booking was unsuccessful . would you like for me to find you another restaurant ?",system_response
4846,SSNG0077.json,0,"are there any different restaurant -s in the same area and price range ?",ANYTHING_ELSE
4847,SSNG0077.json,1,"how about restaurant_name ? that s a value_food restaurant in the city value_area with value_pricerange price -s .",system_response
4848,SSNG0077.json,0,"sounds good . book it please and i'll need the reference number .",MAKE_RESERVATION
4849,SSNG0077.json,1,"of course ! you are booked with reference number restaurant_reference . may i help with anything else ?",system_response
4850,SSNG0077.json,0,"no , thank you very much for your help .",GOODBYE
4851,SSNG0077.json,1,"it was my pleasure . let me know if i can ever help you with anything else .",system_response
4852,SSNG0078.json,0,"i am looking to eat at a place that serves value_food food in the value_area part of town .",INFORM_TYPE-value_food-value_area
4853,SSNG0078.json,1,"i have found the restaurant_name at 619 newmarket road . would like a reservation ?",system_response
4854,SSNG0078.json,0,"is the restaurant in the value_pricerange price range ?",INFORM_TYPE-value_pricerange
4855,SSNG0078.json,1,"yes it is in the value_pricerange price range . do you want the address ?",system_response
4856,SSNG0079.json,0,"i am looking for an inexpensive value_food restaurant .",INFORM_TYPE-value_food
4857,SSNG0079.json,1,"sorry , no matches matched your search . do you want a different price range ?",system_response
4858,SSNG0079.json,0,"no thank you . is there any inexpensive restaurant -s that serve value_food food ?",INFORM_TYPE_CHANGE-value_food
4859,SSNG0079.json,1,"yes , restaurant_name and restaurant_name in the city value_area both have what you are looking for . would you like to book a table at 1 of them ?",system_response
4860,SSNG0079.json,0,"that sounds great . would you book either of those for me for value_day at value_time for value_people people ?",MAKE_RESERVATION-value_day-value_time-value_people
4861,SSNG0079.json,1,"i was able to book at restaurant_name for you . your reference number is restaurant_reference . they will only hold the table for value_people minutes . is there anything else ?",system_response
4862,SSNG0079.json,0,"nope that sounds great , thank you",GOODBYE
4863,SSNG0079.json,1,"you are welcome . enjoy your meal !",system_response
4864,SSNG0080.json,0,"hi ! can you find me a value_pricerange -ly priced restaurant for my girlfriend and i ?",INFORM_TYPE-value_pricerange
4865,SSNG0080.json,1,"i am sure we can . cambridge offers 31 value_pricerange -ly priced restaurant -s . what sort of cuisine would you like ?",system_response
4866,SSNG0080.json,0,"i would prefer value_food and it has to be in the value_area .",INFORM_TYPE-value_food-value_area
4867,SSNG0080.json,1,"i found 1 restaurant with those credentials , it s restaurant_name , would you like the address ?",system_response
4868,SSNG0080.json,0,"no , could you just book a table for value_people ? i would like it for value_day at value_time .",MAKE_RESERVATION-value_people-value_day-value_time
4869,SSNG0080.json,1,"i am sorry . that booking was not available . would you like to find another restaurant ?",system_response
4870,SSNG0080.json,0,"what other restaurant -s are in the same area and price range ?",ANYTHING_ELSE
4871,SSNG0080.json,1,"there is the restaurant_name that serves value_food food ?",system_response
4872,SSNG0080.json,0,"that sounds good book it for value_people on value_day at value_time please and i'll need the reference number too",MAKE_RESERVATION-value_people-value_day-value_time
4873,SSNG0080.json,1,"i have made a reservation for you at the restaurant_name on value_day at value_time for value_people people . your reference number is restaurant_reference . would you like their address ?",system_response
4874,SSNG0080.json,0,"yes can i have the address and phone number please ?",ASK_INFO-address-phone
4875,SSNG0080.json,1,"of course . the restaurant is on restaurant_address and their phone number is restaurant_phone .",system_response
4876,SSNG0080.json,0,"great , that s all i needed . have a lovely day .",GOODBYE
4877,SSNG0080.json,1,"thank you and you too .",system_response
4878,SSNG0081.json,0,"hello , i am trying to find an value_pricerange value_food restaurant . can you help me find 1 ?",INFORM_TYPE-value_pricerange-value_food
4879,SSNG0081.json,1,"restaurant_name is in the value_area of town and restaurant_name is in the value_area .",system_response
4880,SSNG0081.json,0,"could you book 1 of them for value_day at value_time for value_people people ? thanks",MAKE_RESERVATION-value_day-value_time-value_people
4881,SSNG0081.json,1,"i have booked you a table for value_people at restaurant_name at 52 mill road city . reference number restaurant_reference . can i help you with anything else today ?",system_response
4882,SSNG0081.json,0,"no , thank you .",GOODBYE
4883,SSNG0081.json,1,"you are welcome . have a nice day .",system_response
4884,SSNG0081.json,0,"thank you , you too",GOODBYE
4885,SSNG0081.json,1,"thank you for using cambridge towninfo value_area ! goodbye !",system_response
4886,SSNG0082.json,0,"i want to find a place serving value_food food in the value_area of town .",INFORM_TYPE-value_food-value_area
4887,SSNG0082.json,1,"i have listings for value_people . what price range are you looking for ?",system_response
4888,SSNG0082.json,0,"is 1 of them value_pricerange ?",INFORM_TYPE-value_pricerange
4889,SSNG0082.json,1,"yes , restaurant_name is a value_pricerange priced value_food restaurant in the value_area . would you like me to make a reservation for you ?",system_response
4890,SSNG0082.json,0,"yes , please make a reservation for value_day at value_time . there will be value_people of us .",MAKE_RESERVATION-value_day-value_time-value_people
4891,SSNG0082.json,1,"i was unable to book this restaurant . would you like to try another 1 ?",system_response
4892,SSNG0082.json,0,"could you please check for a different restaurant in the same area and price range .",ANYTHING_ELSE
4893,SSNG0082.json,1,"yes i will look for different restaurant .",system_response
4894,SSNG0082.json,0,"were you able to find anything ?",INFORM_TYPE
4895,SSNG0082.json,1,"we do not have another value_food restaurant . would you like value_food or value_food perhaps ?",system_response
4896,SSNG0082.json,0,"can you look for value_food restaurant -s please .",INFORM_TYPE_CHANGE-value_food
4897,SSNG0082.json,1,"i have 3 , restaurant_name , restaurant_name or restaurant_name . would you like me to book 1 for you today ?",system_response
4898,SSNG0082.json,0,"okay yes pick 1 , perhaps the restaurant_name .",INFORM_TYPE-restaurant_name
4899,SSNG0082.json,1,"the booking was successful . your reference number is restaurant_reference . is there anything else i can help you with today ?",system_response
4900,SSNG0082.json,0,"no , that s all i needed . have a nice day .",GOODBYE
4901,SSNG0082.json,1,"okay . glad i could help . enjoy your dining experience .",system_response
4902,SSNG0082.json,0,"thanks so much . have a great day !",GOODBYE
4903,SSNG0082.json,1,"thank you for using our service , and enjoy your time in cambridge !",system_response
4904,SSNG0083.json,0,"can you recommend a restaurant in the city value_area that serves value_food ?",INFORM_TYPE-value_area-value_food
4905,SSNG0083.json,1,"i am sorry , we have no value_food restaurant -s in the city value_area . would you like to try another cuisine ?",system_response
4906,SSNG0083.json,0,"then how about 1 that serves value_food food ?",INFORM_TYPE_CHANGE-value_food
4907,SSNG0083.json,1,"yes , there are 8 restaurant -s that meet that criteria . i can recommend the restaurant_name .",system_response
4908,SSNG0083.json,0,"do they have booking available for value_people people at value_time on value_day ?",MAKE_RESERVATION-value_people-value_time-value_day
4909,SSNG0083.json,1,"i am sorry i am not able to book that for you . i was able to get a table for you at restaurant_name . your reference number is restaurant_reference .",system_response
4910,SSNG0083.json,0,"thank you for your help .",GOODBYE
4911,SSNG0083.json,1,"have a great day .",system_response
4912,SSNG0084.json,0,"can you help me find a restaurant please ?",INFORM_TYPE
4913,SSNG0084.json,1,"certainly , to narrow it down , do you have a preference for what part of the city it is in or what type of food is served ?",system_response
4914,SSNG0084.json,0,"i want 1 in the certre area and in the value_pricerange price range .",INFORM_TYPE-value_pricerange
4915,SSNG0084.json,1,"i have found some restaurant -s . they serve value_food , value_food , value_food , value_food , value_food , value_food , value_food , value_food , value_food , value_food , and value_food .",system_response
4916,SSNG0084.json,0,"i do not care what type of food they serve . what would you recommend ?",ASK_INFO
4917,SSNG0084.json,1,"i have heard good things about restaurant_name , they serve value_food cuisine . would you like to see if they have tables available ?",system_response
4918,SSNG0084.json,0,"that sounds good , i have a group of 7 and we want to eat at value_time on value_day .",MAKE_RESERVATION-value_time-value_day
4919,SSNG0084.json,1,"unfortunately i was not able to get the reservation for you . would you like me to try somewhere else ?",system_response
4920,SSNG0084.json,0,"can you recommend another value_pricerange -ly priced restaurant located in the value_area ?",ANYTHING_ELSE-value_pricerange-value_area
4921,SSNG0084.json,1,"what about restaurant_name ? they serve value_food cuisine .",system_response
4922,SSNG0084.json,0,"that would work , please book that .",MAKE_RESERVATION
4923,SSNG0084.json,1,"good news ! booking was successful . the table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
4924,SSNG0084.json,0,"thanks for all your help . goodbye .",GOODBYE
4925,SSNG0084.json,1,"thank you goodbye .",system_response
4926,SSNG0085.json,0,"i need help finding a place that serves value_food food and is located in the value_area , can you help me ?",INFORM_TYPE-value_food-value_area
4927,SSNG0085.json,1,"restaurant_name and restaurant_name serve value_food food in the value_area of town . what price range would you prefer .",system_response
4928,SSNG0085.json,0,"price range is not an issue . can you book me at the 1 with the most stars please on value_day at value_time for value_people people please .",MAKE_RESERVATION-value_day-value_time-value_people
4929,SSNG0085.json,1,"i have booked restaurant_name for value_day at value_time , for value_people people . your reference number is restaurant_reference . the reservation lasts 15 minutes .",system_response
4930,SSNG0085.json,0,"thank you , that is everything that i need .",GOODBYE
4931,SSNG0085.json,1,"enjoy the rest of your day .",system_response
4932,SSNG0086.json,0,"i want to find a value_pricerange priced place to dine in the value_area of town .",INFORM_TYPE-value_pricerange-value_area
4933,SSNG0086.json,1,"sure thing . what type of food were you thinking about ?",system_response
4934,SSNG0086.json,0,"i would like to try some value_food food please .",INFORM_TYPE-value_food
4935,SSNG0086.json,1,"i am not finding anything for value_food food . something else perhaps ?",system_response
4936,SSNG0086.json,0,"lets change it to value_food food , anything ?",INFORM_TYPE_CHANGE-value_food
4937,SSNG0086.json,1,"how about the restaurant_name ?",system_response
4938,SSNG0086.json,0,"that sounds good . can you book it for value_day at value_time for value_people people ?",MAKE_RESERVATION-value_day-value_time-value_people
4939,SSNG0086.json,1,"unfortunately , there are no bookings available . can i try 1 of the other value_food restaurant -s in the area ? restaurant_name or restaurant_name ?",system_response
4940,SSNG0086.json,0,"as long as they are value_pricerange priced . the shanghai sounds good .",INFORM_TYPE-value_pricerange
4941,SSNG0086.json,1,"the booking at the shanghai was successful . the table will be reserved for value_people minutes . can i help you with anything else today ?",system_response
4942,SSNG0086.json,0,"yes i need a reference number for the booking .",MAKE_RESERVATION
4943,SSNG0086.json,1,"the reference number is restaurant_reference . do you need anything else ?",system_response
4944,SSNG0086.json,0,"no thank you that will be all .",GOODBYE
4945,SSNG0086.json,1,"okay . glad i could help . enjoy dining there .",system_response
4946,SSNG0087.json,0,"can you find me a restaurant that is located in the value_area and is in the value_pricerange price range ?",INFORM_TYPE-value_area-value_pricerange
4947,SSNG0087.json,1,"of course ! there are 21 such restaurant -s available . do you have a preference for the type of food ?",system_response
4948,SSNG0087.json,0,"yes , value_food , please .",INFORM_TYPE-value_food
4949,SSNG0087.json,1,"i actually do not have knowledge of any value_pricerange value_food restaurant -s in the value_area . there are some value_food restaurant -s i could inform you about .",system_response
4950,SSNG0087.json,0,"actually , could you look up some value_food restaurant -s instead ?",INFORM_TYPE_CHANGE-value_food
4951,SSNG0087.json,1,"there are 2 value_food restaurant -s , the restaurant_name and restaurant_name . would you like me to make a reservation at 1 of them for you ?",system_response
4952,SSNG0087.json,0,"yes , i need to book a table for value_people people at value_time on value_day , please .",MAKE_RESERVATION-value_people-value_time-value_day
4953,SSNG0087.json,1,"i have made a reservation at restaurant_name for value_people people on value_day at value_time . the reference number is restaurant_reference . is there anything else i can help you with ?",system_response
4954,SSNG0087.json,0,"no , that is all , thank you good by .",GOODBYE
4955,SSNG0087.json,1,"thank you , let me know if you need anything else , bye .",system_response
4956,SSNG0088.json,0,"i need to get some information on a restaurant named restaurant_name",ASK_INFO
4957,SSNG0088.json,1,"restaurant_name is an value_pricerange value_food restaurant in the value_area of the city . would you like me to book a reservation for you ?",system_response
4958,SSNG0088.json,0,"yes for value_people people at value_time on value_day please",MAKE_RESERVATION-value_people-value_time-value_day
4959,SSNG0088.json,1,"i am sorry , i was not able to get that reservation . would you like to try somewhere else ?",system_response
4960,SSNG0088.json,0,"is there another restaurant in the same area and price range that is available at that time ?",ANYTHING_ELSE
4961,SSNG0088.json,1,"i have booked you in at restaurant_name . it is in the same area and price range as restaurant_name . the table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
4962,SSNG0088.json,0,"thank you for all the help you have been . you have a good day .",GOODBYE
4963,SSNG0088.json,1,"i am glad we could help . thank you !",system_response
4964,SSNG0089.json,0,"i am looking for a nice value_food restaurant . nothing too value_pricerange . . like value_princerange ?",INFORM_TYPE-value_food-value_pricerange-value_princerange
4965,SSNG0089.json,1,"i have listing for value_people different ones , can i get what area you are looking for ?",system_response
4966,SSNG0089.json,0,"i do not care about the area . could you book a table for value_people at value_time on value_day ?",MAKE_RESERVATION-value_people-value_time-value_day
4967,SSNG0089.json,1,"okay , i have booked you at restaurant_name with reference number restaurant_reference . may i help with anything else ?",system_response
4968,SSNG0089.json,0,"nope , i think that will do it . thank you so much !",GOODBYE
4969,SSNG0089.json,1,"you are welcome . have a good day .",system_response
4970,SSNG0090.json,0,"i am looking for a value_food food restaurant in the value_area .",INFORM_TYPE-value_food-value_area
4971,SSNG0090.json,1,"there are 10 value_food restaurant -s in the value_area area , do you have a preference for price range ?",system_response
4972,SSNG0090.json,0,"no , i do not care . can you recommend your favorite ?",INFORM_TYPE
4973,SSNG0090.json,1,"i like the restaurant_name . it s value_pricerange -ly price -s , but good . should i book a reservation ?",system_response
4974,SSNG0090.json,0,"yes please check to see if there is booking for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
4975,SSNG0090.json,1,"i am sorry there are no available bookings for that time . would you like to try something else ?",system_response
4976,SSNG0090.json,0,"yes , how about a different restaurant in the same area and price range ?",ANYTHING_ELSE
4977,SSNG0090.json,1,"you should try restaurant_name , it is a nice place . would you like the address ?",system_response
4978,SSNG0091.json,0,"can you please help me find a value_pricerange value_food restaurant ?",INFORM_TYPE-value_pricerange-value_food
4979,SSNG0091.json,1,"i show 5 that fit your criteria . may i ask the location you are in ? this would help refine our search .",system_response
4980,SSNG0091.json,0,"it does not matter what area . can you book a table for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
4981,SSNG0091.json,1,"would you like more details on any of the available restaurant -s before booking a table ?",system_response
4982,SSNG0091.json,0,"if there is 1 that you know of that you recommend , that would be fine . i do not know any , so some guidance would be great .",INFORM_TYPE
4983,SSNG0091.json,1,"how about restaurant_name ?",system_response
4984,SSNG0091.json,0,"okay as long as it s in the same price range .",INFORM_TYPE
4985,SSNG0091.json,1,"restaurant_name was unavailable . i was able to book you at restaurant_name which is in the same price range . your reference number is restaurant_reference . is this acceptable ?",system_response
4986,SSNG0091.json,0,"great yes it is and thank you .",GOODBYE
4987,SSNG0091.json,1,"will you be needing anything else today ?",system_response
4988,SSNG0091.json,0,"no , that s all . thanks again for your help .",GOODBYE
4989,SSNG0091.json,1,"thank you for using our service .",system_response
4990,SSNG0092.json,0,"yes , i would be interested in the value_food food fare that is available . just a nice local restaurant with good value_pricerange food would be nice . thank you .",INFORM_TYPE-value_food-value_pricerange
4991,SSNG0092.json,1,"can i get the information on what area you are looking for the restaurant to be in ?",system_response
4992,SSNG0092.json,0,"value_area of cambridge",INFORM_TYPE-value_area
4993,SSNG0092.json,1,"i have 3 restaurant -s that meet your request . would you like information on any of them ? i recommend you check out restaurant_name .",system_response
4994,SSNG0092.json,0,"restaurant_name sounds nice book me a table for value_people this value_day at value_time please .",MAKE_RESERVATION-restaurant_name-value_people-value_day-value_time
4995,SSNG0092.json,1,"that was not available . i did get a table at restaurant_name though . it also meets all of your requirement -s . your reference number is restaurant_reference . is that all today ?",system_response
4996,SSNG0092.json,0,"perfect ! thank you",GOODBYE
4997,SSNG0092.json,1,"is there anything else i can assist you with ?",system_response
4998,SSNG0092.json,0,"nope that s it ! thanks so much !",GOODBYE
4999,SSNG0092.json,1,"you are welcome . goodbye .",system_response
5000,SSNG0093.json,0,"i am looking for restaurant_name , can you help me find it ?",INFORM_TYPE-restaurant_name
5001,SSNG0093.json,1,"yes . restaurant_name is located at restaurant_address . it s phone number is restaurant_phone . do you need anything else ?",system_response
5002,SSNG0093.json,0,"would you please book me a table for value_people at value_time on value_day ?",MAKE_RESERVATION-value_people-value_time-value_day
5003,SSNG0093.json,1,"the booking was unsuccessful , would you like to find another restaurant ?",system_response
5004,SSNG0093.json,0,"what is the area and price range for the restaurant_name , please ?",ASK_INFO
5005,SSNG0093.json,1,"restaurant_name is an value_pricerange restaurant in the value_area part of town that services value_food food .",system_response
5006,SSNG0093.json,0,"that sounds great . could you book it for me please , and give me the reference number",MAKE_RESERVATION
5007,SSNG0093.json,1,"restaurant_name is not open then , shall i try another place to dine ?",system_response
5008,SSNG0093.json,0,"yes , please try another different restaurant in the same area with same price range .",ANYTHING_ELSE
5009,SSNG0093.json,1,"i was able to book restaurant_name reference number is restaurant_reference .",system_response
5010,SSNG0093.json,0,"thank you , that is all i need . bye .",GOODBYE
5011,SSNG0093.json,1,"okay glad i could be of help .",system_response
5012,SSNG0094.json,0,"i am looking for restaurant_name restaurant .",INFORM_TYPE-restaurant_name
5013,SSNG0094.json,1,"restaurant_name serves value_pricerange value_food food in the value_area of town .",system_response
5014,SSNG0094.json,0,"great . would you book a table for value_people on value_day at value_time , please ?",MAKE_RESERVATION-value_people-value_day-value_time
5015,SSNG0094.json,1,"i am sorry but the restaurant_name was not available on value_day at value_time . can i find another restaurant for you perhaps ?",system_response
5016,SSNG0094.json,0,"sure , can you find me something close by that has comparable price -s ? and can i get the reference number please ?",ASK_INFO-phone
5017,SSNG0094.json,1,"i was able to get you in at restaurant_name , another inexpensive value_food restaurant in the value_area . reference number restaurant_reference . can i help you with anything else ?",system_response
5018,SSNG0094.json,0,"no , that is all ! thanks .",GOODBYE
5019,SSNG0094.json,1,"enjoy your meal and do not hesitate to call back if you need further assistance .",system_response
5020,SSNG0095.json,0,"i am looking for a place to eat . i would like it to be an value_pricerange restaurant in the value_area .",INFORM_TYPE-value_pricerange-value_area
5021,SSNG0095.json,1,"i found 33 value_pricerange restaurant -s in the value_area . what type of cuisine would you like ?",system_response
5022,SSNG0095.json,0,"i am looking for a restaurant with value_food food .",INFORM_TYPE-value_food
5023,SSNG0095.json,1,"i have found 2 restaurant -s . 1 is restaurant_name , and the other is restaurant_name , would you like me to book 1 for you ?",system_response
5024,SSNG0095.json,0,"please book the 1 is restaurant_name",MAKE_RESERVATION-restaurant_name
5025,SSNG0095.json,1,"can i please get the number of people dining , day , and time please .",system_response
5026,SSNG0095.json,0,"yes , it s for value_people people . value_time on value_day . i would like the reference number , if it is available .",MAKE_RESERVATION-value_people-value_time-value_day
5027,SSNG0095.json,1,"that was not available . shall i try the restaurant_name ?",system_response
5028,SSNG0095.json,0,"yes please try the restaurant_name .",INFORM_TYPE-restaurant_name
5029,SSNG0095.json,1,"you've got a table for value_day at restaurant_name . your reference number is restaurant_reference . can i help with anything else today ?",system_response
5030,SSNG0095.json,0,"that will be all . thank you very much .",GOODBYE
5031,SSNG0095.json,1,"you are welcome . enjoy your stay in cambridge .",system_response
5032,SSNG0096.json,0,"i need help finding a value_food restaurant located in the value_area , can you assist me please ?",INFORM_TYPE-value_food-value_area
5033,SSNG0096.json,1,"hi i found a restaurant . it is restaurant_name and it is located at restaurant_address . would you like for me to book it for you ?",system_response
5034,SSNG0096.json,0,"is this restaurant in the value_pricerange price range ?",INFORM_TYPE-value_pricerange
5035,SSNG0096.json,1,"yes , it is . may i help you book ?",system_response
5036,SSNG0096.json,0,"yes , please book for value_day at value_time for value_people people .",MAKE_RESERVATION-value_day-value_time-value_people
5037,SSNG0096.json,1,"booking was unsuccessful . would you like to try another restaurant ?",system_response
5038,SSNG0096.json,0,"hmm , okay , how about another restaurant in the same area and price range ?",ANYTHING_ELSE
5039,SSNG0096.json,1,"there are several . restaurant_name served value_food . you might be interested in it . restaurant_name and zizzi serve value_food .",system_response
5040,SSNG0096.json,0,"okay let s try that place .",INFORM_TYPE
5041,SSNG0096.json,1,"great news i was able to book you into there and the reference number is restaurant_reference .",system_response
5042,SSNG0096.json,0,"which restaurant were you able to book me into ?",MAKE_RESERVATION
5043,SSNG0096.json,1,"i was able to get you in at restaurant_name on value_day at value_time for value_people people . there is a new reference number , though . use 0slqnhxa .",system_response
5044,SSNG0096.json,0,"thank you . that is all i need .",GOODBYE
5045,SSNG0096.json,1,"my pleasure ! have a nice day .",system_response
5046,SSNG0096.json,0,"thanks , i am all done here .",GOODBYE
5047,SSNG0096.json,1,"thank you and i hope you enjoy the restaurant . have a great day .",system_response
5048,SSNG0097.json,0,"can you help me find a restaurant by the name of restaurant_name ?",INFORM_TYPE-restaurant_name
5049,SSNG0097.json,1,"certainly , restaurant_name is a value_food restaurant in the value_area area in the value_pricerange price range . would you like their address ?",system_response
5050,SSNG0097.json,0,"no thank you . i would like to book a reservation for value_day at value_time pm .",MAKE_RESERVATION-value_day-value_time
5051,SSNG0097.json,1,"and how many people will the reservation be for ?",system_response
5052,SSNG0097.json,0,"there are value_people of us .",MAKE_RESERVATION-value_people
5053,SSNG0097.json,1,"unfortunately , the restaurant is booked . would you like to try another restaurant ?",system_response
5054,SSNG0097.json,0,"yes . something in the same area and same price range , please .",ANYTHING_ELSE
5055,SSNG0097.json,1,"i can book reservations for a value_food in the value_area area that meets your needs",system_response
5056,SSNG0097.json,0,"yes please that would be great . we love value_food .",INFORM_TYPE-value_food
5057,SSNG0097.json,1,"i am so sorry , but i was not able to book this . would you like to try a different restaurant ?",system_response
5058,SSNG0097.json,0,"yes please try to book a different value_food restaurant .",MAKE_RESERVATION-value_food
5059,SSNG0097.json,1,"great news . i was able to book the restaurant_name and your reference number is restaurant_reference .",system_response
5060,SSNG0097.json,0,"thanks so much . that is awesome ! have a good day !",GOODBYE
5061,SSNG0097.json,1,"you are very welcome . goodbye .",system_response
5062,SSNG0098.json,0,"yes , i need some help looking for a restaurant . the restaurant should be located in the value_area , and the food should be in the more value_pricerange price range if at possible .",INFORM_TYPE-value_area-value_pricerange
5063,SSNG0098.json,1,"i have 9 restaurant -s that meet that criteria . do you have a preference on type of cuisine ?",system_response
5064,SSNG0098.json,0,"yes , value_food please .",INFORM_TYPE-value_food
5065,SSNG0098.json,1,"there are 5 value_food restaurant -s in the value_area in the value_pricerange range . may i recommend restaurant_name ?",system_response
5066,SSNG0098.json,0,"can you check to see if they have booking available for value_people people at value_time on value_day ?",MAKE_RESERVATION-value_people-value_time-value_day
5067,SSNG0098.json,1,"i was unable to book for that time , would you like to try something else ?",system_response
5068,SSNG0098.json,0,"yes , look it up and book me for value_day , please ?",MAKE_RESERVATION_CHANGE_TIME-value_day
5069,SSNG0098.json,1,"the booking was unsuccessful . is there another time you would prefer ?",system_response
5070,SSNG0098.json,0,"please book any value_food restaurant in the same area and price range as restaurant_name . this is for value_people people at value_time on value_day .",MAKE_RESERVATION-value_food-restaurant_name-value_people-value_time-value_day
5071,SSNG0098.json,1,"booked at restaurant_name . your table will be reserved for value_people minutes . reference number restaurant_reference . anything else ?",system_response
5072,SSNG0098.json,0,"that is it . thank you for your help . goodbye .",GOODBYE
5073,SSNG0098.json,1,"let us know if you need anything else , good day .",system_response
5074,SSNG0099.json,0,"i am looking for an value_pricerange place to dine in the value_area .",INFORM_TYPE-value_pricerange-value_area
5075,SSNG0099.json,1,"i have 33 restaurant -s that meet that criteria . are you looking for a certain type of food ?",system_response
5076,SSNG0099.json,0,"i would like value_food food .",INFORM_TYPE-value_food
5077,SSNG0099.json,1,"restaurant_name is an value_pricerange restaurant that serves value_food food . would that be acceptable ?",system_response
5078,SSNG0099.json,0,"sure please book for value_people people on value_day at value_time please .",MAKE_RESERVATION-value_people-value_day-value_time
5079,SSNG0099.json,1,"unfortunately , we were not able to book that restaurant . would you like me to try and find another restaurant ?",system_response
5080,SSNG0099.json,0,"are there any other options in the value_pricerange price range in the value_area ?",ANYTHING_ELSE-value_pricerange-value_area
5081,SSNG0099.json,1,"i was able to find 3 that serve value_food food and 1 that serves value_food and 1 that serves value_food . do you have a preference ?",system_response
5082,SSNG0099.json,0,"can you book me in for the value_food restaurant then ?",MAKE_RESERVATION-value_food
5083,SSNG0099.json,1,"okay . i was able to book you a table at the restaurant_name . your reference number is restaurant_reference . is there anything else you need ?",system_response
5084,SSNG0099.json,0,"nope , i think that will do it , thank you",GOODBYE
5085,SSNG0099.json,1,"it s my pleasure . have a great day ! goodbye !",system_response
5086,SSNG0100.json,0,"good morning , i need help finding a restaurant that serves value_food in the value_pricerange price range .",INFORM_TYPE-value_food-value_pricerange
5087,SSNG0100.json,1,"i could not find a restaurant with the attributes you are looking for . would you like something else ?",system_response
5088,SSNG0100.json,0,"how about 1 with value_food food ?",INFORM_TYPE_CHANGE-value_food
5089,SSNG0100.json,1,"there are 5 restaurant -s serving value_food food . do you have a preferred area ?",system_response
5090,SSNG0100.json,0,"i do not have a preferred area . which ones have a table available for value_people people at value_time on value_day ?",MAKE_RESERVATION-value_people-value_time-value_day
5091,SSNG0100.json,1,"is there a price range you would prefer to stay within ?",system_response
5092,SSNG0100.json,0,"no i do not need to stay within a price .",INFORM_TYPE
5093,SSNG0100.json,1,"i have restaurant_name in the value_pricerange price range . would you like me to book a reservation ?",system_response
5094,SSNG0100.json,0,"yes , please .",INFORM_TYPE
5095,SSNG0100.json,1,"the booking was unsuccessful , do you have any other preference ?",system_response
5096,SSNG0100.json,0,"i just need a restaurant in the same area and has the same price range .",INFORM_TYPE
5097,SSNG0100.json,1,"sure . i booked you a table in restaurant_name which is in the value_area part of the town . your reservation number is restaurant_reference .",system_response
5098,SSNG0100.json,0,"great , thanks for that . see you !",GOODBYE
5099,SSNG0100.json,1,"sure , i am here to help you . bye !",system_response
5100,SSNG0101.json,0,"are there any value_pricerange restaurant -s in the city value_area you could recommend ?",INFORM_TYPE-value_pricerange-value_area
5101,SSNG0101.json,1,"there are many value_pricerange restaurant -s in the city value_area . do you have a cuisine preference ?",system_response
5102,SSNG0101.json,0,"i would like to eat value_food food .",INFORM_TYPE-value_food
5103,SSNG0101.json,1,"there are 5 value_food restaurant -s available in the value_area . what day are you looking to dine ?",system_response
5104,SSNG0101.json,0,"i need a reservation for value_day . there will be value_people person at value_time . any of the 5 restaurant -s would be fine .",MAKE_RESERVATION-value_day-value_people-value_time
5105,SSNG0101.json,1,"i was able to get you a table at restaurant_name . your reference number is restaurant_reference and they'll hold your table for value_people minutes . can i help with anything else ?",system_response
